"address","earnings","reasons"
"0xd8dea87ddcc0c3c1464ded6102e4d3e829d0ae41","24000","dao"
"0x16c4e68b5ea69af57085b5152065100ba24ad71f","12000","dao"
"0x05f7f81ef8b158be44b96a3a3bd5351bdf28946c","24000","dao"
"0x0b81c299dd95b87fab613800b93dbe5003cad62b","12000","dao"
"0x71261ba1e39a336328e28f4241959c0eecc25768","12000","dao"
"0xe5501bc2b0df6d0d7daafc18d2ef127d9e612963","12000","dao"
"0x5b05df99fc93d76d31603427798c58fe15b62431","12000","dao"
"0x3016a4a41d1ba5c82ae6d1217742467c9b3c5900","12000","dao"
"0x43ec89328df19fb3b7c0ade26d32ee77638c150f","12000","dao"
"0x4361b66fa886c89c2778f5cdcfa36582c1c2631c","12000","dao"
"0xea5bbad59c45a02ac0b0f48c9b4b7ccbccd73c36","12000","dao"
"0x78c9ee28f69f57f429168a433772432428882f25","12000","dao"
"0x6e4cd1a58e0d1309da36f1ce1e456e5b93483175","24000","dao"
"0x31a406efbd18897c85a028ca2ad9bbf06febaa2c","24000","dao"
"0xdfbaeef21396bf205d4b7d23345155489072cf9b","12000","dao"
"0x71cca431db5a8f7fc0f4f6b8c878edf921c7992b","12000","dao"
"0xdc9c5e34959ec3643af1e1d34a83d6b251aab1ef","12000","dao"
"0x1102c6b4812e610717926d870f96f7fd0b9b772d","12000","dao"
"0xa77294828d42b538890fa6e97adffe9305536171","24000","dao"
"0x3e3fe023928a7addae16a6199045b012d1fface0","12000","dao"
"0xb2f456886367c8e50566377ec6d9293d4da5bb81","12000","dao"
"0x7e5f8ab4f120f0abcd38d0073c74e43f9766c40a","12000","dao"
"0xb30e48a0eb2f1b7e2f9579c832aa26b5fde2c835","12000","dao"
"0x2caafafbc21f65697824f83aeae6a9b1cb2a5b9d","12000","dao"
"0x32870496c3fa6e5616954ab300cf4f72f7f1ef96","12000","dao"
"0x37b7046e38e7ed110e5633699bbe54ee14dd60b5","12000","dao"
"0xaac21bb3608d996793e256c0e72305f6a4e2185d","12000","dao"
"0x39936278f0d3ccfe59daf1675bbc5b685724df25","12000","dao"
"0x1e5af7b64cecd78f0141450e942f19b1935c495e","12000","dao"
"0x1018142957a9509f0f0f69c1d380a369ace15db3","12000","dao"
"0x875484207cb04c0e2cfe341033457b5abd5141e6","12000","dao"
"0x653497a172af8952800aa4c7166afc89d5b9d7ef","24000","dao"
"0x3f170496f84c11668e00c572f391dfc5fbcd1db9","12000","dao"
"0x6e2c266a5fd854373ede37cdcb1bf3eb06900b07","12000","dao"
"0x12ef58947285f01ce8d8ecd90b3ea384b022cd1c","12000","dao"
"0x677fd0fe722947def85048627cc77243c40ea57c","12000","dao"
"0xc0b6389713bf59be9e77be9a4e4311fed48c8d38","24000","dao"
"0xdde54c6cb684b63c84dd193cfab79f7b02300bb7","24000","dao"
"0x38f27218d08fd3becb162b53367da0f7a23c18f8","12000","dao"
"0x9d77056156459335001147c870d10748182c6a86","12000","dao"
"0xe5f55468585ef91cf1a87aa3af4c830fa7ae78de","12000","dao"
"0x756ff41bbc6d9017a4831dcc96cc79df45d4cbf7","12000","dao"
"0x3adfcfe5d6322fd621eafdd1a5ac2fd670f0b72b","24000","dao"
"0x170be25a54bdc760ac39d64bd97ca09e68e0bc52","12000","dao"
"0x09447f57dcb8d8b04829d969f5d6ce1fc7ef7a64","12000","dao"
"0x998a61c77757c5d3f9e825048f1add78316558e1","24000","dao"
"0xbce35d5a3e89995730b3c979a01319d06e41776f","12000","dao"
"0x6dbc1de925ed37d76bf6b00f4c0615f29aae790b","12000","dao"
"0xd14b3bca42ec359fe65285ad31b8ab22e8ee5b68","12000","dao"
"0x4ec6bea134099b42f1cc9542aa26c98c0dfee264","12000","dao"
"0x58102da531738519d94ab6d1c7f6bdf31a685668","12000","dao"
"0xbceb22a26b1518e47eca45600cde20151ba0b3b4","12000","dao"
"0xa0164833c956f812294fe624e08c17bab439dadb","24000","dao"
"0xbb48a0ada1eea3aefe8ca6754804ea3aa51274ff","12000","dao"
"0xb78942224337f0dd43aaf570bac067d431f5f059","12000","dao"
"0x503d7d0d3b7a0feec6b3e8720e29812170d94964","12000","dao"
"0x227fd2fd881cc6c99dfccc0fb40f2b1dc2f3f36e","24000","dao"
"0x937d3f8dbbb196cfb928e5373541a50f44b90c1b","12000","dao"
"0xc093ef84e89d4a183995d58a2010d25483126037","12000","dao"
"0x084f1a3ec5d2c5c3da6126a262d0d9f19bfee12c","12000","dao"
"0xf84c58dc674b8f29f3d5b56f561817e3920f9a63","24000","dao"
"0x3da9327cfde917e1bc69046d64e6afe0d2f9b7b2","12000","dao"
"0x9f8b8d36dabd8e4a6a9e667d1a5681d09e244eda","12000","dao"
"0xa2b31a9e5d89026abe81cfa6751bbe42be2bfe3f","12000","dao"
"0x83d2e472495f408bd0bc85702f4be5ef1acaee80","24000","dao"
"0x715210da31165a05a2481a512e1c3d253d8e13ff","12000","dao"
"0x9a2a0b906b6aa0ff5882b0feb9240a6749051979","12000","dao"
"0x9be8302d10dfb2f756a3f60e6d25e527d7787259","12000","dao"
"0x7d64dc0f222a54cda3fb9be846385c56915d23de","12000","dao"
"0x09744e1e02304151e39054d7ac9cbe577dc78575","12000","dao"
"0x4b7da5ed41d2d2e9bd257719d42a6d6ef343b285","12000","dao"
"0x5458a306b6088d5c641e0dae2a234fcd6c592075","12000","dao"
"0xc67310913cc25cf22a6a96ec0f93c283b1d4860f","12000","dao"
"0xee224f96ffdcae3d9a25f1695b36e10269c08aab","12000","dao"
"0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441","24000","dao"
"0xcba711bef21496cfd66323d9aea8c8efd0f43e9d","12000","dao"
"0x9c892e43cb2139bf5dc47caac8a3e610292756ac","12000","dao"
"0xa1a2afc755b257f7f73cda6d55b509ed6525fd1c","12000","dao"
"0xb893ae8a1824604f6df4dfde52e2754921ba1a73","12000","dao"
"0xd41cd94fba987fd46d51ab2104a4707822666666","24000","dao"
"0x1656454c5e8c8054a25c8f49cd9e60bf25ce1b75","12000","dao"
"0xfbf8ad66f10f21ec92bcea55551e360eb6884065","12000","dao"
"0xc7fcae1e32c6e2dca1403ddb4aac71c29905968b","24000","dao"
"0xdea144b723417f55197d6a4f220aa077626d6923","12000","dao"
"0xb16c8dd25d61716e50fe9dc2c828060226b2f4cd","24000","dao"
"0xf868d462eda480b228ec0e3c0f4673f4d300b0b6","24000","dao"
"0xb7a05dc59c1761457be714f95e441e85c5d158d8","12000","dao"
"0xb5115a66f7fa4d13e5bdf6eabe84137dfa9e402c","12000","dao"
"0x38cb20c05248a190373e3db0e4dca9caf9d198c8","12000","dao"
"0xe9bd34bf7fa65988ceae405f239d01135c1f6b01","12000","dao"
"0xa4303850aa2ae3e7396f28814402d22b1615810c","12000","dao"
"0x686ac800ff4f3af67f16d111037c9cd29dd79ba6","12000","dao"
"0x7a40002f9a331e2a136c1995b630009e9753e486","12000","dao"
"0x72474cf4486119cf26b380a20702885eb561e6ea","12000","dao"
"0x7945883c54b073735fb7b0d7d6e705be92b5f1b7","12000","dao"
"0x0af0b30f1e178c68641e81b2ea78380de6dd8e16","12000","dao"
"0x4ea0c6de1b4504952f40ab6268dce5696d3c3652","12000","dao"
"0x8440a278bf45b693e28af16d33f89bc7e250cc4a","12000","dao"
"0x4c1b6eb9dd6452e8d39fc15f138105515a2f1c27","12000","dao"
"0x33169a551ac808554acfec5f4a3e5ec37413f036","12000","dao"
"0x30019fcbbc059f94a63a7ea6cf0b71a1c82fc262","24000","dao"
"0x58ba15026605bd25d79d1eb2822ded321d7796e1","12000","dao"
"0xed2038ec58cfeec36ae682629d1d0133d9f93caf","12000","dao"
"0x562c36d3842e9bdd3661430ca3153bc1ce63c0e4","12000","dao"
"0x2ca2ae442e68ae80d8a4f5e2c57566f7c36e2075","12000","dao"
"0x824654d47b3e4fee47b4a62262d3c0161a6630e0","12000","dao"
"0x824d4cb20c7a60c88f83ab748012db401ded4835","24000","dao"
"0xf87c81c304b53035cdb8fb9470af49e31b56a0e6","24000","dao"
"0x21532d4267648191bef7a33c813c43cf90a6fa78","12000","staker"
"0x3a9c8c48b0a7a3270e0675b30077abc19fe8923c","12000","staker"
"0x04c0cd38b8c203b14ef2b7b8d736d69b938aff71","12000","staker"
"0x528d3cf64e11786a7cca7a540af59fd2d51b08f6","24000","operator,staker"
"0x5b1899d88b4ff0cf5a34651e7ce7164398211c66","12000","staker"
"0x537e0c85ca9fd164b2f28cf4992420b53fe65d02","12000","staker"
"0xb6d052d6f5921d52c1c14b69a02de04f840cefcd","24000","operator,staker"
"0xf48971f264433b914c4df8db268c1f71748e4707","12000","staker"
"0x61d1b77b20b7caf25545117336bb172f6950deec","12000","staker"
"0x9b18e9e9aa3dd35100b385b7035c0b1e44afca14","24000","operator,staker"
"0xe3e34fa93575af41bef3476236e1a3cdb3f60b85","12000","staker"
"0x6c99708159de0f84321e86e02f3de2b14ab9bd84","12000","staker"
"0x035032655b5b3784d359b56eb82c803bd971c582","12000","staker"
"0x1697db5839e8f997b61a57d723b498d9d1003301","12000","staker"
"0xff141bfc450c57ad84ebafbd09ffa94a268a7aae","12000","staker"
"0xa9ae3b8fc1cbaaed74fe5889260f7cd743c50363","12000","staker"
"0xd262d146e869915444d0f34ecdaabab5ab43007e","12000","staker"
"0xb8c907ae13d87d74c4492c9de59b240f21c5221b","12000","staker"
"0x0fdcf076418c974522cd3be085590c0344d07c81","12000","staker"
"0xdccf8451070a86183ee70d330c4c43b686e9cf86","12000","staker"
"0x9acc748be66b780137ac3693b39454ccdf32197f","12000","staker"
"0x452d545ea9fcf6564370ae418bce49404994bd3f","12000","staker"
"0xf1659a2fd5007192314f9676e6a4a39fd1202160","24000","operator,staker"
"0x26538410190c473cc03a5e0ac617af55d50f7e31","12000","staker"
"0x94824d798c4d2fd2e093ee4e0084d2f1f75f7554","12000","staker"
"0x2c5f9ca3f378244833b218d8ab6df011ff2c1381","12000","staker"
"0x566e3171b980dcd041ec0696e10c73fef191dcfd","12000","staker"
"0x0786a24145fef2c60a38237e8671332899ce7c1f","12000","staker"
"0x27629b5d175e899a19ed6b3a96016377d5ee4768","12000","staker"
"0x0593e5434ddd88c6286435bfc2069d0cf6d50b94","12000","staker"
"0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005","12000","staker"
"0x664a9d9836a7b2f0997e66abe170ec9c2581fc53","12000","staker"
"0xac643357bbda44e46896dcfb195a09cb8c6ae279","12000","staker"
"0x4c5f4f9df7968b0db448526162114a04f3462bad","24000","operator,staker"
"0xf6210b4bb2fe841630eb50001e688c4bc058b602","12000","staker"
"0x261f436676cfa456a8f086a850160e97550aea9c","36000","operator"
"0xc759e22df74b74f75f3a8a634c27c8ab5dbef935","12000","staker"
"0x2bf5f18b21e78bac8163ae8ef3b5cd1530141570","12000","staker"
"0x00f00f762642a80adaad42cea2e669f46f46659f","12000","staker"
"0xd2931ff4b2df4d85ffcc5a84f1bf5a1697494955","12000","staker"
"0x20313bf6f3071fae1f44e23f1aed6950030bd1db","12000","staker"
"0x66471666ad5474c14ed35f1d8545d11b27e16dd2","12000","staker"
"0xa51df61cb85e1487eea3cf106757b56f0dd47a3a","12000","staker"
"0x52ef83e77243970e74680fc5814d4a7b984d4b89","12000","staker"
"0x7a60e93df6ed28c63d5e9283bd91b3c1dc3e613b","12000","staker"
"0xf7287d45e290d11858d113fd0250b1c2c6aab044","124000","og,dao,staker"
"0x1c0accc24e1549125b5b3c14d999d3a496afbdb1","24000","operator,staker"
"0xe7b69c2263932289748b322a597ebf93208b61ed","12000","staker"
"0xbd56efc637f8cb7133e304b3f929df9a6fa35468","12000","staker"
"0x1a74d0285a569120aa2836cb2b0fa58038adb800","12000","staker"
"0xf9e1d1e9f22c96752356adfd377231528c7e851e","24000","dao,staker"
"0xeb30dab0e72ae0ff3d3a84b894fcd3b06aa48f23","12000","staker"
"0x0625c01138ee0b8cfaec54ba7f8423e2931d3e56","12000","staker"
"0xd3b0b7a51bbc60f19fda0e1c4e5a34f9949a3962","12000","staker"
"0xf4721923947359e21256c9bd2768c6fd7b471ec1","24000","dao,staker"
"0x5d30ea6d8eb2b0c2fa58b0df9d023cceca847893","12000","staker"
"0xcf0cc00f12b5f2adef8416f60d31bc76eb9e1ab5","12000","staker"
"0xe1fb45e21b7677c5b5c15347613155982fd6e7b0","12000","staker"
"0xaf26f7c6bf453e2078f08953e4b28004a2c1e209","12000","staker"
"0x1ea2ae4f384a804421c200d46f8d31f1dc20fdf9","24000","operator,staker"
"0x581b3d2cdcd3911d9bbf503550c3f6c1f3c997b1","24000","operator,staker"
"0x7a09721f9855f77cf1440fb63f28c8b9488a8cd6","24000","operator,staker"
"0x37efa76d983911e833d1ba9044d682a96a6c0eee","12000","staker"
"0xa270f5649a42fedfe66ddb3b0b50bebae1e3ddb0","12000","staker"
"0xfdcc9b80b0c343f7430cf20a1b20e93ca3baf144","12000","staker"
"0xe611a720778a5f6723d6b4866f84828504657181","12000","staker"
"0x6212ee7822265ce44b56c943bfd4bccc03aec42a","112000","og,staker"
"0x693edbcf118ec982f5a8101498b6c789470b0b89","12000","staker"
"0x78362090cd0678ea2742ee8eb7f5c9482597da7b","24000","dao,staker"
"0x192420795e6a2c80c4a90f8a380d792145985f27","12000","staker"
"0x32b74b90407309f6637245292cd90347de658a37","12000","staker"
"0x6757b9e9a888b2ed5c490d99a202240bbaee34bb","12000","staker"
"0x648aa14e4424e0825a5ce739c8c68610e143fb79","12000","staker"
"0x5cb4ea65e7622f3746680451b36c3641e096ab99","12000","staker"
"0x545425f9686b56078da3bfac5f9f25bb287b1291","12000","staker"
"0xb35739fdba24250cef81ad279dfa91660fbb4f61","12000","staker"
"0x6854fffa71a4ae49df700d087d377a297c595386","12000","staker"
"0x59966e8e109b62acd549e6ce5f485e08a4a6b7a7","12000","staker"
"0x121ac669e4c99ef4673b22d57431b3a521292f2c","12000","staker"
"0xb353d1ef1668c77772ac26058d7f7ab58ddd39df","12000","staker"
"0x4f85333b932a833ac1aa29d322891e6dd9cbfb91","12000","staker"
"0xd42627f3aaa1b80160414b329bfe7d6aad770991","12000","staker"
"0xcb15649d7b7a1eb01fb1acd14809de6cf82aa1a0","24000","dao,staker"
"0xc90bfb542e4d570f4e9ff83d0d6766b2ed3a557f","12000","staker"
"0xc6bb80ac6fe401772d1fdeed497da201241a5bf4","12000","staker"
"0x4bbb30c26aeb7abdbfb937d5c206cc29f9706323","12000","staker"
"0x6cfa99b2352163d70bd52de24cdbf553374b9335","36000","dao"
"0xa05b26f366035f4a797c12cbc23b87633f353337","12000","staker"
"0x332e43696a505ef45b9319973785f837ce5267b9","12000","staker"
"0x3ffc0798104e28aaa7b8d4f05c6193035d2916e3","12000","staker"
"0x76f780c336dac20a4a5e73677f98b6b3a78fbd86","12000","staker"
"0x011f4bfa4f1cb1babf0b435821d273d77e2edf4f","12000","staker"
"0x27f6db188ec4bb1b9f625db7a7fe5274fdc892bd","12000","staker"
"0x6210477b3025bf5ea50a35d39e7d2875dc11661c","12000","staker"
"0x812841ea4d75e27b45c7bd88ecda07ec3df95b2d","12000","staker"
"0xa75e779756d1a59f544d404a5ccf24e12dd1fbf8","12000","staker"
"0xf900c121ba35b9bf1dc5709f41f41451db074a33","12000","staker"
"0xcacee080014ca816760d33c1468d98116fa55ee0","12000","staker"
"0x0e6425c5666dd516993e99cafed9767830cb37f9","12000","staker"
"0x0fbeb9339fce1c38e9cf803d3f0265b801aff365","12000","staker"
"0xc3aae58ab81663872dd36d73613eb295b167f546","12000","staker"
"0x6b29132ea388a308578c1d3be068d0e4fc9915a2","24000","operator,staker"
"0x892d1abc31b960309886068e40eedee5a2125547","12000","staker"
"0x4dbdb51e81729fcf111b349c9b5ed8cbd28e741b","12000","staker"
"0xa721da3d06813e764e94a23e377cc3e1729fcfd5","24000","operator,staker"
"0xf47eaa68b79d8e45882443b2d254e779d8020b85","12000","staker"
"0x2a5b95c0770bd74b66d7214e60ea6619fd233687","24000","operator"
"0x3fbba182e1e7c7091b04c7c8b7490c8c5bd13ac0","12000","operator"
"0xce87b01b717c0f4f5dc667f865bda0281636af0d","12000","operator"
"0x4141f224af706adf6d111b1a53f7cfd1c7b0abaa","12000","operator"
"0x5334b7fd8f239f378101fd8bc19a3a2afd6a7eca","12000","operator"
"0xca7a1a193a02e0520b6b745cd2eb24967c27ca00","12000","operator"
"0xc6d3d3b93b9f5797afe1698aaa8ac59bdc88c600","12000","operator"
"0x70c58b28f5e39da89bee0e6e8623e3faf51f0ed1","12000","operator"
"0x1dba1131000664b884a1ba238464159892252d3a","12000","operator"
"0x36bc4e510e9f14492a4cfb1938185be1b708504f","12000","operator"
"0x08ddccb42e5ee1211ae18841359bcd679eaa63ec","12000","operator"
"0x2a03437589193a50983c4df6bcadda1ff0c2b6dc","12000","operator"
"0xdfddcbe35724195fecfc7670d80c8ca98ebcf441","12000","operator"
"0x71ea92992a66d8f82b31893ca46beeb169b8650b","24000","operator"
"0xffefdcfff613c9bbb9928f6ff44f07c7b562bfdf","12000","operator"
"0x04fd94c7a2270eb8211f1093d2ff01221df79940","12000","operator"
"0xeef08f7545822ae5df4d7b121013b931d8971466","12000","operator"
"0x017f0b9bb369fc81cec03bc21dfce163eb8ec539","12000","operator"
"0xa999a1d1d478c98126e1a3ef711a948707306712","12000","operator"
"0x69f25c3ae70e137fc2c2f034e21c6464d6affc83","12000","operator"
"0x219b4b0a498566c412391219ea3d936176719ca6","12000","operator"
"0xf8e07d60d9b7651a319eda851d9579590bde12e3","12000","operator"
"0x98e6e4a3856049fec1272f61127ec30a96f77256","12000","operator"
"0xeb56b3a0474462cc501d94100719b07159430b16","12000","operator"
"0x9758106dc25403609105e10c11184bcaec93b40e","12000","operator"
"0x8d99f8b2710e6a3b94d9bf465a98e5273069acbd","12000","operator"
"0x019aa0dfe29c3d830d55f5c51ce0722f9866b097","12000","operator"
"0x564b1ac3ac8407db3377bec75ad7062164c82db0","12000","operator"
"0x325b8ab1bd08fba28332796e6e4e979fc3776ba9","12000","operator"
"0xbe255852c4301d6392fb1d65003b7a0e0ef6e6b0","12000","operator"
"0xc74a73576f9ca7c88c905edcc5f0f5f339d52380","36000","operator"
"0x8ae6422631292c31aeeb2efe154d6326f703f46b","12000","operator"
"0x1501943d0223db29690323b99a86a6e3cefa1abc","12000","operator"
"0xe4c149ededb60f23474d729a753339fc9a1cc582","12000","operator"
"0xae926262e29926abcb4869b68c79401f13f44426","12000","operator"
"0xf35960302a07022aba880dffaec2fdd64d5bf1c1","24000","operator"
"0xdb697f63f210c600608c9002f79f21ddb63c84f8","12000","operator"
"0xc394f9528ca5387a89928efa2e8b7ae61b8459d5","12000","operator"
"0xecbbc62189b18902e9abe7236edfa7964f7e3381","12000","operator"
"0xe34e2df841e5a6352b0ae8bd5a797544f11d7e89","24000","operator"
"0x6e60121d53a7ddc2f98715255be469f12e5dec6e","12000","operator"
"0x9a1ded3fab0edfd0e35f73b9701a497b6892f20d","12000","operator"
"0x98310894d64f921a7d2dbd7803fb7b20a5cd1db8","12000","operator"
"0x269bd5213fb3d98e540c91f9b841a7d0cefd0e7f","12000","operator"
"0x70ae2fac5e497d0e2526042ed74d71e1f46e4784","12000","operator"
"0x9cbbcd3b4129b1c00f0cd851baf118ebb0c4f168","12000","operator"
"0x29ecdca04c0a7382efb37106a582a2cad30a0727","12000","operator"
"0x328375e18e7db8f1ca9d9ba8bf3e9c94ee34136a","12000","operator"
"0xf039e5291859d1a0b1095a2840631e8ebc00ce14","12000","operator"
"0xe46c401de7cfdbfb6b059d9ed640a69c4e3dced7","24000","operator"
"0x0cddfea15e21fc2659c1facc096572bbef29253f","12000","operator"
"0xf791da446d04282f921f38fbf954ad5caee899a3","12000","operator"
"0xe2ace8be0c2f8d6ff69cf5ac0f4c4f489cc97868","12000","operator"
"0xefd79dc8c08762156a2b204743e3fc9507f07f4e","12000","operator"
"0x3b2cba3423199f73924ad609fa8eec504e1fac1f","12000","operator"
"0x9122b27c61cd4cf778bf7fc0147d152c8d5074de","12000","operator"
"0x2b5e8ec8aefccf7594907aa98a53ff87aab13943","12000","operator"
"0x386c2809d29496b2762428d8e54406637ba7c009","12000","operator"
"0xef7f2e81ea14538858d962df34eb1bfda83da395","12000","operator"
"0x27ac829a306932ed98aab8707accc35d577b432c","12000","operator"
"0x4ee7ef75ee8b715488cd5a4da04bd2d9adfaa47c","12000","operator"
"0xa7322890777ee0edfdb9ca251c8bcdecd40ffedd","12000","operator"
"0x95678aa1c6a9c14b601be40e8036a2ffd5feeb25","12000","operator"
"0xadcda97c0c1f421c289cc459fbb19a4511e46ad6","12000","operator"
"0x09a5a0a9ff083fa6c095ded17d42362d7cc675f4","12000","operator"
"0x449e8424e765a04b6b10e10c13ef941a9bf0d48a","12000","operator"
"0xb2ee5d02c888b50d2b06dc5d3e210e0580788e78","12000","operator"
"0xa0eb8be35451236fddccd97f7fac47301ccf6189","12000","operator"
"0x403d6286841ef002d0b4b2ac731f331b0c1cc7f1","12000","operator"
"0xeeeeee724f2554b594613f428283be54f6b99605","12000","operator"
"0x055d65e7213c9c2fadad2d2efba9ef4c8ad9f970","12000","operator"
"0xd1ae6c51d61d327248d1a343f0c141604dbb30ee","12000","operator"
"0xf3a3ee0522264b4a3a128ae132fdae8e0e961d15","12000","operator"
"0xfeddaaabcbd3c7e344cc2f68c0ec56b00b4cb753","12000","operator"
"0x4dace5a18a8c9d4d5f0a01269df49e3cc2b52750","12000","operator"
"0xbc58fd3becf189232edf3f7bf10f486c8ebb060d","12000","operator"
"0xe5e058f75ea95316831bab969734c32c93977b61","12000","operator"
"0x971816919ff761a4b57b6c34c35662c250979a0a","12000","operator"
"0x91a7781356735a74aa69bde618b5872c18328754","12000","operator"
"0x124c5e21a073fb4694308fbdf72af362451eae12","12000","operator"
"0x3f478216041713a4b1ecb672515cc1b039bbe790","12000","operator"
"0x56fb82cdf1eba7d9d75a1c0961c49ab654b818c2","24000","dao,operator"
"0x00284d2e4b7201f070f7d02bf6c899be33b0aa56","12000","operator"
"0xf05a83af876e7e3c50874b814949a6b45b06cef6","12000","operator"
"0x447e8577fcad4463e83cbe51d1958d6eb1c2c995","12000","operator"
"0x78184e07e264a091a3dda22c34827e6a17fe81ff","12000","operator"
"0x7710e7e881333fd3396ca5966bed6e72746b612d","12000","operator"
"0x62e2f894964197a2458d8e8276e43450e9f5b885","12000","operator"
"0xb5806a701c2ae0366e15bde9be140e82190fa3d6","12000","operator"
"0xced608aa29bb92185d9b6340adcbfa263dae075b","12000","operator"
"0x9b7b2b4f7a391b6f14a81221ae0920a9735b67fb","12000","operator"
"0x046fb65722e7b2455012bfebf6177f1d2e9738d9","12000","operator"
"0x70d34b45264b5f1e67ccefa9c23da80d042e161d","12000","operator"
"0x9246f4c0acdd2556c2cb8005cbf36572a88ca444","12000","operator"
"0x01f9f828cc42742702373d332b75ccad01f32e83","12000","operator"
"0x91aef3c3b9bab2c306548269ff9b6771f2b107d8","12000","operator"
"0xf5887ec452895a32a91e2f0a9ef72fa4ca1760e0","12000","operator"
"0x7f9320a48f563153d2d3a877a26ea8a878e50db6","12000","operator"
"0xccb3169266047292862375a478045e471e8360e8","12000","operator"
"0xc3d696c268503df52781e32085110c562f40333d","12000","operator"
"0xcf87c7dfb05e943ba38f41f1f8a839015a1e26ef","12000","operator"
"0x1284c28fb9105a9846ee71aafada55f82996b7d8","12000","operator"
"0xb5a016c8161f600b3c037091933936e2264f1a47","12000","operator"
"0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1","12000","operator"
"0x9d2b062a9f9d6eced886b623a7690d67521336b4","12000","operator"
"0xf2d4bc74da733c2b0842d3c9f0b8c32c9aa7d6b3","12000","operator"
"0x0eb44fff91fb8dda6e8d80525e17b264d0b7f260","12000","operator"
"0xdb48e333ffc114d93e5d2db91aaaa15b923ac5ab","12000","operator"
"0x59705b866823200b69a7d1e2790afaa15cc6f813","12000","operator"
"0x2beba030cdc9c4a47c5aa657974840428b9fefac","12000","operator"
"0xb6e34a8a93031a24c264be59d0bac00bcaef9051","12000","operator"
"0xd70a0999e4afcd794ae01dd7194f34d60e5e21f4","12000","operator"
"0xc627ae306a1897674b97a0e5d59602643109bd18","12000","operator"
"0x468325e9ed9bbef9e0b61f15bffa3a349bf11719","12000","operator"
"0x094b91804f0828205a7409329b4e1b4033a4d441","12000","operator"
"0x8494d10ce90a24d0eb8d8717007daee2f14110c4","12000","operator"
"0x40c904d17e2e58ac98c78bb6f101d27fc50ea969","12000","operator"
"0x49e5c693dc0cc586b6e29e2404b17dc0565ac12b","12000","operator"
"0xdd23c749dae0090494b5c127a13e2328fe2852ac","12000","operator"
"0x166e58ea56399d5809fffe195196554e9934bff7","12000","operator"
"0x15123ca6697d37264b7af82926c23209b0de71e2","12000","operator"
"0x825866cc2def5bffe5a5c54df53e8840cd146de8","12000","operator"
"0x666e4f653b2f7687f69e2fdb695dac09d1753d99","12000","operator"
"0xe4701b3c489bd1de2c8ffbdfe9801092859afccc","12000","operator"
"0xcf0cf80b41238ec9a852dd475aec9ff068586946","12000","operator"
"0x0a8819025c550834c56b198273d0823fff40b765","12000","operator"
"0xf862fd9f58957511d96e4504aa683691ebcef776","12000","operator"
"0x93066a9f747e8cf13e5d9100455a7119e100e642","12000","operator"
"0xf9fc7c85de39f5b36f99a9ef5385d3267584ac06","12000","operator"
"0x3ba2bf4709ed06ac7c3d35caf2f230434aabbdd3","12000","operator"
"0xd97beffdf558b269257feba5df111ab718b71e24","12000","operator"
"0xc483287d7e6d2d5427444b7b5690794d5c886c27","24000","operator"
"0x86358a2d9a39d34d14f419c4b6345e9e80c0c83d","12000","operator"
"0x6e50a014708a762d3e859d83b16fd9aca09d4b53","12000","operator"
"0x72f9b243f918ed539297fe8ae281823ea43e2efe","12000","operator"
"0xfa0ff078173c2f468e10cfe415441ad79eab7f41","12000","operator"
"0x8bd5a0655bbce1133434683f3222a5ec6db270a6","12000","operator"
"0x5c96edc0ede2165f5c855f32c93af2e55fe25e83","12000","operator"
"0x8f61f9a23b6bad39a85623fff41cbee5b4dbee2c","12000","operator"
"0x8c0e1c1b7ca56cbf74b88de1c07e0a7216ee90b6","12000","operator"
"0x8b522c0c8994a971ae5828137c14da4c06a42ee9","12000","operator"
"0x12b2985787a0ad39a4bc6241229494773df96e83","12000","operator"
"0xdae005395074c3073328adff5a6bc9196b1ff977","12000","operator"
"0x3b4daa9fbd96445faff116164ff634c976f3ad58","12000","operator"
"0xf733454bb020b76cfc9c4ad80367bab412edbffb","12000","operator"
"0xe57f3834700e9fe0166c97be35e97a053d1ac5f8","12000","operator"
"0x29aa206289e127b95248fea2500e0cc02c5024cb","12000","operator"
"0xb4522eb2ca49963de9c3dc69023cbe6d53489c98","12000","operator"
"0xe37f18e86a71393781b9773a8f76e98abae89097","12000","operator"
"0x784e7d6b6dc65b182aaacf033f1d2f5f6508ae22","12000","operator"
"0xd9d345f3d029a0512440772fcbca89fda68b6676","12000","operator"
"0xefd26387fb7b5d391b4b855a05ebabad7e358570","12000","operator"
"0xc44e4c49ffa5db98ca52770dff3e371ecb01f2d9","12000","operator"
"0xa61301a5199671ab6c5d2e21c718fddbdab778e3","12000","operator"
"0x588160541a7c528dba6e8e4417ec46ece0f87909","12000","operator"
"0x951d690e200716a4b6acb2f6f52eb74bd081bcd6","12000","operator"
"0xe1f7dd1bde1bd8004c5ded542be13579662fd459","12000","operator"
"0x778549eb292ac98a96a05e122967f22efa003707","12000","operator"
"0xc2b00d3bddf7529e7c9670b0f9679ecbcd78fa35","12000","operator"
"0xf29d9bc8b46b2ff26867bed73ba2def0e160bbff","12000","operator"
"0x6d927eace56d945ec6706de43bab9579fb42ad91","12000","operator"
